region,date,date_id,hour,month,weekday,weekend_flag,trip_count,avg_distance_mi,avg_duration_min,temperature_c,apparent_temperature,rel_humidity,wind_speed_ms,wind_gust_ms,cloud_cover,precip_mm,rain_mm,snow_mm,missing_weather_flag
Westside,2024-07-09,8,11,7,1,0,36,0.865,70.222,24.25,26.212,62.961,11.593,24.84,15.0,0.0,0.0,0.0,0
Westside,2024-07-09,8,12,7,1,0,23,1.739,73.0,24.65,26.878,61.862,14.264,29.88,45.0,0.0,0.0,0.0,0
Westside,2024-07-09,8,13,7,1,0,29,1.378,43.862,24.6,26.598,61.07,16.2,32.4,62.0,0.0,0.0,0.0,0
Westside,2024-07-09,8,14,7,1,0,24,1.368,55.625,24.2,25.308,58.124,18.848,36.0,46.0,0.0,0.0,0.0,0
Westside,2024-07-09,8,15,7,1,0,25,1.523,29.84,23.85,24.497,60.51,20.125,37.44,42.0,0.0,0.0,0.0,0
Westside,2024-07-09,8,16,7,1,0,42,1.556,43.738,23.25,23.362,64.567,20.774,37.8,54.0,0.0,0.0,0.0,0
Westside,2024-07-09,8,17,7,1,0,42,1.517,37.0,22.4,21.624,66.905,20.457,37.44,77.0,0.0,0.0,0.0,0
Westside,2024-07-09,8,18,7,1,0,36,1.29,49.0,20.65,20.229,76.88,18.279,35.64,65.0,0.0,0.0,0.0,0
Westside,2024-07-09,8,19,7,1,0,30,0.859,37.767,19.55,19.949,83.082,13.089,32.4,72.0,0.0,0.0,0.0,0
Westside,2024-07-09,8,20,7,1,0,21,0.96,63.524,18.8,19.976,87.611,8.05,24.12,32.0,0.0,0.0,0.0,0
Westside,2024-07-09,8,21,7,1,0,11,1.372,23.091,18.55,20.169,88.991,5.014,15.48,55.0,0.0,0.0,0.0,0
Westside,2024-07-09,8,22,7,1,0,14,1.274,24.429,18.4,20.528,90.978,2.099,10.44,22.0,0.0,0.0,0.0,0
Westside,2024-07-09,8,23,7,1,0,3,1.771,19.667,18.5,20.79,90.697,1.138,6.48,1.0,0.0,0.0,0.0,0
Westside,2024-07-10,9,0,7,2,0,0,,,18.35,20.417,91.844,2.812,5.04,0.0,0.0,0.0,0.0,0
Westside,2024-07-10,9,1,7,2,0,1,1.988,17.0,18.2,20.479,93.597,1.8,4.68,1.0,0.0,0.0,0.0,0
Westside,2024-07-10,9,2,7,2,0,1,0.678,5.0,18.05,20.044,92.704,2.88,3.24,0.0,0.0,0.0,0.0,0
Westside,2024-07-10,9,3,7,2,0,1,0.678,6.0,17.85,19.579,92.4,3.976,5.04,0.0,0.0,0.0,0.0,0
Westside,2024-07-10,9,4,7,2,0,0,,,17.75,19.428,91.516,3.618,4.68,0.0,0.0,0.0,0.0,0
Westside,2024-07-10,9,5,7,2,0,0,,,17.85,19.459,90.077,3.671,4.32,0.0,0.0,0.0,0.0,0
Westside,2024-07-10,9,6,7,2,0,3,1.402,11.667,16.15,17.338,97.478,5.315,9.72,18.0,0.0,0.0,0.0,0
Westside,2024-07-10,9,7,7,2,0,12,1.029,27.167,17.7,19.011,92.981,6.696,11.52,9.0,0.0,0.0,0.0,0
Westside,2024-07-10,9,8,7,2,0,24,1.566,14.083,19.7,21.059,82.836,6.792,15.48,5.0,0.0,0.0,0.0,0
Westside,2024-07-10,9,9,7,2,0,23,0.993,35.435,22.65,24.428,68.682,3.618,15.48,0.0,0.0,0.0,0.0,0
Westside,2024-07-10,9,10,7,2,0,23,0.811,87.957,25.2,27.158,59.11,6.131,16.56,0.0,0.0,0.0,0.0,0
Westside,2024-07-10,9,11,7,2,0,17,1.181,37.588,26.45,28.458,54.89,11.593,25.2,0.0,0.0,0.0,0.0,0
Westside,2024-07-10,9,12,7,2,0,27,0.86,44.185,27.0,29.398,53.48,13.237,28.44,4.0,0.0,0.0,0.0,0
Westside,2024-07-10,9,13,7,2,0,22,0.655,20.409,27.5,29.82,51.279,14.982,30.6,25.0,0.0,0.0,0.0,0
Westside,2024-07-10,9,14,7,2,0,28,0.892,51.643,26.8,28.484,52.086,17.555,34.2,24.0,0.0,0.0,0.0,0
Westside,2024-07-10,9,15,7,2,0,41,1.203,49.268,25.85,27.053,55.266,18.532,35.28,55.0,0.0,0.0,0.0,0
Westside,2024-07-10,9,16,7,2,0,42,1.915,26.024,24.2,24.621,61.564,19.966,36.36,59.0,0.0,0.0,0.0,0
Westside,2024-07-10,9,17,7,2,0,49,1.349,39.306,23.15,22.852,64.546,18.72,36.72,58.0,0.0,0.0,0.0,0
Westside,2024-07-10,9,18,7,2,0,58,1.474,22.897,21.75,21.835,73.946,16.1,34.56,46.0,0.0,0.0,0.0,0
Westside,2024-07-10,9,19,7,2,0,48,0.918,39.938,21.0,21.69,77.915,12.24,29.52,25.0,0.0,0.0,0.0,0
Westside,2024-07-10,9,20,7,2,0,28,0.984,38.893,19.25,20.454,86.274,8.435,22.68,20.0,0.0,0.0,0.0,0
Westside,2024-07-10,9,21,7,2,0,15,0.971,16.467,18.45,20.041,90.12,5.495,16.56,18.0,0.0,0.0,0.0,0
Westside,2024-07-10,9,22,7,2,0,11,1.378,21.909,18.6,20.423,88.995,3.759,11.88,16.0,0.0,0.0,0.0,0
Westside,2024-07-10,9,23,7,2,0,4,0.226,20.25,18.85,20.881,87.338,2.19,8.28,11.0,0.0,0.0,0.0,0
Westside,2024-07-11,10,0,7,3,0,2,0.263,17.0,18.8,20.589,87.056,3.564,6.12,9.0,0.0,0.0,0.0,0
Westside,2024-07-11,10,1,7,3,0,3,0.653,4.667,18.45,20.369,89.266,2.812,6.12,5.0,0.0,0.0,0.0,0
Westside,2024-07-11,10,2,7,3,0,0,,,18.2,20.013,90.389,3.396,3.96,2.0,0.0,0.0,0.0,0
Westside,2024-07-11,10,3,7,3,0,2,0.777,100.5,17.7,19.221,91.513,4.554,5.76,3.0,0.0,0.0,0.0,0
Westside,2024-07-11,10,4,7,3,0,2,2.639,18.5,17.6,19.409,91.216,2.16,5.76,48.0,0.0,0.0,0.0,0
Westside,2024-07-11,10,5,7,3,0,0,,,17.45,19.268,92.083,2.099,2.88,40.0,0.0,0.0,0.0,0
Westside,2024-07-11,10,6,7,3,0,2,1.615,13.5,17.15,17.709,97.807,12.574,19.44,100.0,0.0,0.0,0.0,0
Westside,2024-07-11,10,7,7,3,0,11,1.182,10.727,17.85,18.922,95.075,9.78,19.8,86.0,0.0,0.0,0.0,0
Westside,2024-07-11,10,8,7,3,0,20,1.308,16.8,18.85,19.908,89.015,9.727,18.36,91.0,0.0,0.0,0.0,0
Westside,2024-07-11,10,9,7,3,0,15,1.399,17.933,21.05,21.872,75.73,10.182,21.24,92.0,0.0,0.0,0.0,0
Westside,2024-07-11,10,10,7,3,0,20,1.219,43.45,23.55,24.724,64.427,7.704,21.24,32.0,0.0,0.0,0.0,0
Westside,2024-07-11,10,11,7,3,0,40,1.668,30.2,25.65,28.063,58.285,8.311,21.6,17.0,0.0,0.0,0.0,0
Westside,2024-07-11,10,12,7,3,0,32,1.08,46.344,26.4,29.113,59.019,13.685,27.72,14.0,0.0,0.0,0.0,0
Westside,2024-07-11,10,13,7,3,0,33,1.196,34.242,25.4,27.745,64.215,18.504,35.28,53.0,0.0,0.0,0.0,0
Westside,2024-07-11,10,14,7,3,0,33,1.472,37.273,24.15,26.026,66.839,19.695,38.16,47.0,0.0,0.0,0.0,0
Westside,2024-07-11,10,15,7,3,0,40,1.057,27.6,22.85,23.728,69.159,22.066,40.68,93.0,0.0,0.0,0.0,0
Westside,2024-07-11,10,16,7,3,0,46,1.063,28.087,22.15,21.976,70.354,23.667,40.68,86.0,0.0,0.0,0.0,0
Westside,2024-07-11,10,17,7,3,0,52,1.579,32.538,21.3,20.425,72.702,22.737,41.76,49.0,0.0,0.0,0.0,0
Westside,2024-07-11,10,18,7,3,0,46,1.313,25.239,20.4,19.686,78.074,20.288,37.08,71.0,0.0,0.0,0.0,0
Westside,2024-07-11,10,19,7,3,0,44,1.041,27.523,18.4,18.309,87.297,15.463,34.92,54.0,0.0,0.0,0.0,0
Westside,2024-07-11,10,20,7,3,0,35,0.871,31.943,17.65,18.346,91.219,9.931,27.0,35.0,0.0,0.0,0.0,0
Westside,2024-07-11,10,21,7,3,0,18,1.125,16.889,18.7,20.047,85.673,5.6,18.0,23.0,0.0,0.0,0.0,0
Westside,2024-07-11,10,22,7,3,0,13,0.564,26.385,19.05,20.634,83.82,3.976,10.8,18.0,0.0,0.0,0.0,0
Westside,2024-07-11,10,23,7,3,0,7,1.5,13.714,19.0,20.577,84.082,4.025,7.92,4.0,0.0,0.0,0.0,0
Westside,2024-07-12,11,0,7,4,0,4,0.542,26.0,18.7,20.407,86.22,3.415,7.2,3.0,0.0,0.0,0.0,0
Westside,2024-07-12,11,1,7,4,0,3,2.078,16.667,18.05,19.904,91.535,3.26,4.68,6.0,0.0,0.0,0.0,0
Westside,2024-07-12,11,2,7,4,0,0,,,17.65,19.639,94.467,2.621,4.32,69.0,0.0,0.0,0.0,0
Westside,2024-07-12,11,3,7,4,0,1,1.488,78.0,17.65,19.733,94.167,1.836,3.24,17.0,0.0,0.0,0.0,0
Westside,2024-07-12,11,4,7,4,0,3,1.555,13.333,16.75,18.388,97.489,3.894,3.6,5.0,0.0,0.0,0.0,0
Westside,2024-07-12,11,5,7,4,0,0,,,16.8,18.083,96.256,5.904,6.84,23.0,0.0,0.0,0.0,0
Westside,2024-07-12,11,6,7,4,0,4,0.819,12.25,17.7,18.289,88.357,9.422,20.52,100.0,0.0,0.0,0.0,0
Westside,2024-07-12,11,7,7,4,0,12,0.868,10.417,17.8,18.662,87.521,7.413,15.12,100.0,0.0,0.0,0.0,0
Westside,2024-07-12,11,8,7,4,0,19,1.359,20.316,18.05,19.005,85.881,6.638,14.4,99.0,0.0,0.0,0.0,0
Westside,2024-07-12,11,9,7,4,0,25,1.031,32.84,19.8,20.379,76.502,8.942,18.0,94.0,0.0,0.0,0.0,0
Westside,2024-07-12,11,10,7,4,0,21,1.326,31.905,21.15,22.121,70.615,6.379,18.36,87.0,0.0,0.0,0.0,0
Westside,2024-07-12,11,11,7,4,0,34,1.113,31.059,22.9,24.351,64.081,7.2,19.44,51.0,0.0,0.0,0.0,0
Westside,2024-07-12,11,12,7,4,0,31,1.071,37.065,24.65,26.941,58.232,8.209,20.88,94.0,0.0,0.0,0.0,0
Westside,2024-07-12,11,13,7,4,0,34,1.119,32.471,24.85,26.321,59.405,15.547,30.6,69.0,0.0,0.0,0.0,0
Westside,2024-07-12,11,14,7,4,0,52,1.12,40.654,23.85,23.651,62.274,27.381,45.36,88.0,0.0,0.0,0.0,0
Westside,2024-07-12,11,15,7,4,0,45,1.097,39.511,21.6,21.39,72.064,25.2,49.68,69.0,0.0,0.0,0.0,0
Westside,2024-07-12,11,16,7,4,0,50,0.974,43.8,20.4,19.233,75.625,28.533,48.24,79.0,0.0,0.0,0.0,0
Westside,2024-07-12,11,17,7,4,0,66,1.476,49.303,20.6,20.062,72.811,16.595,47.88,27.0,0.0,0.0,0.0,0
Westside,2024-07-12,11,18,7,4,0,60,1.169,40.517,22.3,22.672,67.313,11.441,23.4,63.0,0.0,0.0,0.0,0
Westside,2024-07-12,11,19,7,4,0,44,1.268,67.705,21.8,22.298,70.512,11.27,23.4,56.0,0.0,0.0,0.0,0
Westside,2024-07-12,11,20,7,4,0,26,0.674,66.038,17.55,17.529,92.973,15.409,28.08,66.0,0.0,0.0,0.0,0
Westside,2024-07-12,11,21,7,4,0,15,1.738,26.0,17.85,18.632,91.814,10.182,24.84,89.0,0.0,0.0,0.0,0
Westside,2024-07-12,11,22,7,4,0,7,1.687,29.143,18.15,19.665,90.099,5.154,17.28,100.0,0.0,0.0,0.0,0
Westside,2024-07-12,11,23,7,4,0,9,2.035,27.778,18.7,20.654,85.4,1.298,10.08,97.0,0.0,0.0,0.0,0
Westside,2024-07-13,12,0,7,5,1,2,0.311,24.5,18.5,19.683,87.863,7.289,10.8,91.0,0.0,0.0,0.0,0
Westside,2024-07-13,12,1,7,5,1,2,0.767,5.5,18.05,18.897,92.704,10.74,16.2,90.0,0.0,0.0,0.0,0
Westside,2024-07-13,12,2,7,5,1,3,2.018,13.0,18.0,19.055,93.588,9.606,17.64,96.0,0.0,0.0,0.0,0
Westside,2024-07-13,12,3,7,5,1,2,1.303,108.0,17.7,19.262,95.371,6.131,14.4,83.0,0.0,0.0,0.0,0
Westside,2024-07-13,12,4,7,5,1,1,0.869,67.0,17.4,19.057,97.193,5.483,9.0,25.0,0.0,0.0,0.0,0
Westside,2024-07-13,12,5,7,5,1,1,0.0,25.0,17.45,18.951,97.194,6.696,9.36,26.0,0.0,0.0,0.0,0
Westside,2024-07-13,12,6,7,5,1,3,0.703,7.667,17.85,18.817,89.79,7.928,15.48,29.0,0.0,0.0,0.0,0
Westside,2024-07-13,12,7,7,5,1,11,1.616,51.273,18.6,20.248,85.662,3.26,10.8,37.0,0.1,0.1,0.0,0
Westside,2024-07-13,12,8,7,5,1,20,1.242,34.85,19.6,20.296,79.465,9.228,19.08,77.0,0.0,0.0,0.0,0
Westside,2024-07-13,12,9,7,5,1,23,0.999,69.696,21.15,22.009,68.386,5.816,20.16,49.0,0.0,0.0,0.0,0
Westside,2024-07-13,12,10,7,5,1,44,1.367,51.909,23.55,24.235,59.479,7.594,18.72,3.0,0.0,0.0,0.0,0
Westside,2024-07-13,12,11,7,5,1,36,1.538,61.278,23.6,24.748,63.42,15.316,32.04,39.0,0.0,0.0,0.0,0
Westside,2024-07-13,12,12,7,5,1,63,1.171,60.0,24.25,25.778,62.166,16.136,30.96,20.0,0.0,0.0,0.0,0
Westside,2024-07-13,12,13,7,5,1,78,1.252,43.077,23.5,24.558,63.196,19.642,36.0,21.0,0.0,0.0,0.0,0
Westside,2024-07-13,12,14,7,5,1,58,1.614,38.741,23.45,25.289,60.806,14.169,40.68,13.0,0.0,0.0,0.0,0
Westside,2024-07-13,12,15,7,5,1,74,1.293,49.068,22.95,23.092,64.916,23.828,41.04,78.0,0.0,0.0,0.0,0
Westside,2024-07-13,12,16,7,5,1,65,1.106,52.062,22.25,22.045,66.661,21.63,42.84,28.0,0.0,0.0,0.0,0
Westside,2024-07-13,12,17,7,5,1,42,1.527,36.262,21.65,20.868,71.844,22.366,38.52,46.0,0.0,0.0,0.0,0
Westside,2024-07-13,12,18,7,5,1,34,1.208,41.706,19.9,18.772,81.815,23.847,40.68,38.0,0.0,0.0,0.0,0
Westside,2024-07-13,12,19,7,5,1,57,1.0,50.772,19.7,19.326,81.79,18.104,39.6,29.0,0.0,0.0,0.0,0
Westside,2024-07-13,12,20,7,5,1,56,1.046,54.357,18.95,19.386,86.519,12.98,29.88,29.0,0.0,0.0,0.0,0
Westside,2024-07-13,12,21,7,5,1,19,1.007,20.211,18.7,20.294,87.881,5.04,21.6,12.0,0.0,0.0,0.0,0
Westside,2024-07-13,12,22,7,5,1,12,1.124,40.667,19.15,20.641,83.832,4.897,10.8,3.0,0.0,0.0,0.0,0
Westside,2024-07-13,12,23,7,5,1,10,1.552,17.9,19.1,20.919,81.976,1.527,9.0,1.0,0.0,0.0,0.0,0
Westside,2024-07-14,13,0,7,6,1,7,1.436,39.714,18.7,20.147,87.602,5.904,8.28,4.0,0.0,0.0,0.0,0
Westside,2024-07-14,13,1,7,6,1,8,1.413,30.25,18.25,19.774,93.009,6.831,11.52,3.0,0.0,0.0,0.0,0
Westside,2024-07-14,13,2,7,6,1,4,1.278,66.75,17.9,19.874,96.287,4.335,9.0,9.0,0.0,0.0,0.0,0
Westside,2024-07-14,13,3,7,6,1,4,0.0,101.5,17.55,19.512,97.505,3.976,6.48,17.0,0.0,0.0,0.0,0
Westside,2024-07-14,13,4,7,6,1,1,0.0,49.0,17.35,19.25,97.192,3.671,6.12,29.0,0.0,0.0,0.0,0
Westside,2024-07-14,13,5,7,6,1,2,2.268,19.0,17.15,18.787,96.573,4.61,5.4,37.0,0.0,0.0,0.0,0
Westside,2024-07-14,13,6,7,6,1,5,1.349,48.0,18.2,19.665,91.254,6.215,12.6,49.0,0.0,0.0,0.0,0
Westside,2024-07-14,13,7,7,6,1,15,1.087,32.667,18.75,20.492,87.606,4.025,9.36,19.0,0.0,0.0,0.0,0
Westside,2024-07-14,13,8,7,6,1,10,1.475,58.6,19.65,21.004,81.007,5.692,12.24,42.0,0.0,0.0,0.0,0
Westside,2024-07-14,13,9,7,6,1,31,0.906,95.0,21.25,22.607,73.626,5.805,17.64,17.0,0.0,0.0,0.0,0
Westside,2024-07-14,13,10,7,6,1,28,0.658,78.143,22.65,24.207,68.464,6.638,18.0,12.0,0.0,0.0,0.0,0
Westside,2024-07-14,13,11,7,6,1,60,1.16,47.067,23.6,25.223,66.095,12.476,25.92,15.0,0.0,0.0,0.0,0
Westside,2024-07-14,13,12,7,6,1,54,0.993,47.611,24.25,25.584,63.361,18.075,33.84,45.0,0.0,0.0,0.0,0
Westside,2024-07-14,13,13,7,6,1,69,1.313,51.0,23.65,24.61,63.836,21.179,38.88,52.0,0.0,0.0,0.0,0
Westside,2024-07-14,13,14,7,6,1,64,1.468,60.203,23.05,23.577,65.98,23.667,41.76,67.0,0.0,0.0,0.0,0
Westside,2024-07-14,13,15,7,6,1,55,1.438,45.564,22.55,22.901,68.663,23.211,42.84,60.0,0.0,0.0,0.0,0
Westside,2024-07-14,13,16,7,6,1,73,1.311,44.356,22.1,22.238,69.233,20.774,41.4,47.0,0.0,0.0,0.0,0
Westside,2024-07-14,13,17,7,6,1,69,0.974,50.159,21.55,20.948,71.37,20.457,37.8,38.0,0.0,0.0,0.0,0
Westside,2024-07-14,13,18,7,6,1,63,1.237,46.048,20.75,20.511,76.651,17.175,34.56,21.0,0.0,0.0,0.0,0
Westside,2024-07-14,13,19,7,6,1,67,0.799,41.821,19.65,19.925,82.83,14.081,30.6,21.0,0.0,0.0,0.0,0
Westside,2024-07-14,13,20,7,6,1,39,0.948,46.667,18.9,19.601,86.789,11.166,24.84,7.0,0.0,0.0,0.0,0
Westside,2024-07-14,13,21,7,6,1,23,1.003,27.739,18.8,19.696,87.333,9.826,19.08,2.0,0.0,0.0,0.0,0
Westside,2024-07-14,13,22,7,6,1,14,0.76,18.643,18.5,19.939,88.424,5.816,16.56,1.0,0.0,0.0,0.0,0
Westside,2024-07-14,13,23,7,6,1,10,0.945,41.8,18.25,19.723,89.82,5.589,10.44,1.0,0.0,0.0,0.0,0
Westside,2024-07-15,14,0,7,0,0,11,0.894,23.545,18.3,19.767,89.824,5.771,10.08,1.0,0.0,0.0,0.0,0
Westside,2024-07-15,14,1,7,0,0,0,,,18.1,19.837,91.829,4.35,8.64,0.0,0.0,0.0,0.0,0
Westside,2024-07-15,14,2,7,0,0,0,,,17.75,19.324,92.101,4.61,6.12,0.0,0.0,0.0,0.0,0
Westside,2024-07-15,14,3,7,0,0,0,,,17.35,18.935,92.077,3.415,6.12,0.0,0.0,0.0,0.0,0
Westside,2024-07-15,14,4,7,0,0,0,,,17.2,18.771,92.068,3.097,3.96,0.0,0.0,0.0,0.0,0
Westside,2024-07-15,14,5,7,0,0,0,,,16.65,18.119,96.252,4.214,5.4,29.0,0.0,0.0,0.0,0
Westside,2024-07-15,14,6,7,0,0,8,2.314,34.75,17.45,19.434,93.859,1.8,2.88,13.0,0.0,0.0,0.0,0
Westside,2024-07-15,14,7,7,0,0,8,1.608,13.25,18.05,19.513,89.805,5.091,9.36,0.0,0.0,0.0,0.0,0
Westside,2024-07-15,14,8,7,0,0,19,1.114,52.263,19.3,20.713,81.22,4.453,12.24,4.0,0.0,0.0,0.0,0
Westside,2024-07-15,14,9,7,0,0,19,0.772,52.474,20.75,22.077,74.011,4.897,14.76,2.0,0.0,0.0,0.0,0
Westside,2024-07-15,14,10,7,0,0,14,2.302,39.643,22.15,23.228,69.023,9.107,20.52,2.0,0.0,0.0,0.0,0
Westside,2024-07-15,14,11,7,0,0,25,0.89,41.48,22.9,24.316,67.221,14.022,28.08,9.0,0.0,0.0,0.0,0
Westside,2024-07-15,14,12,7,0,0,22,1.476,36.773,22.8,24.092,67.2,17.975,34.2,52.0,0.0,0.0,0.0,0
Westside,2024-07-15,14,13,7,0,0,26,1.387,44.269,22.8,23.591,64.884,21.093,38.16,46.0,0.0,0.0,0.0,0
Westside,2024-07-15,14,14,7,0,0,35,1.8,45.2,22.45,22.436,66.277,25.772,44.64,37.0,0.0,0.0,0.0,0
Westside,2024-07-15,14,15,7,0,0,23,0.901,29.652,22.65,22.073,65.268,27.535,46.8,16.0,0.0,0.0,0.0,0
Westside,2024-07-15,14,16,7,0,0,41,1.025,71.317,22.45,21.56,66.066,26.369,46.8,20.0,0.0,0.0,0.0,0
Westside,2024-07-15,14,17,7,0,0,51,1.403,38.882,22.0,20.563,68.773,25.762,45.0,17.0,0.0,0.0,0.0,0
Westside,2024-07-15,14,18,7,0,0,59,1.34,42.237,20.85,19.917,74.502,20.945,39.96,7.0,0.0,0.0,0.0,0
Westside,2024-07-15,14,19,7,0,0,59,0.927,36.983,20.5,20.356,75.4,15.124,35.64,1.0,0.0,0.0,0.0,0
Westside,2024-07-15,14,20,7,0,0,25,0.702,22.96,19.45,19.783,80.209,11.721,25.92,0.0,0.0,0.0,0.0,0
Westside,2024-07-15,14,21,7,0,0,10,1.199,37.2,19.0,19.933,83.548,8.162,19.8,0.0,0.0,0.0,0.0,0
Westside,2024-07-15,14,22,7,0,0,12,0.366,32.25,18.95,19.996,85.154,8.09,14.4,0.0,0.0,0.0,0.0,0
Westside,2024-07-15,14,23,7,0,0,3,1.384,9.667,18.8,20.004,86.504,7.289,13.32,0.0,0.0,0.0,0.0,0
Westside,2024-07-16,15,0,7,1,0,2,1.182,14.5,18.7,20.058,86.22,5.805,11.52,0.0,0.0,0.0,0.0,0
Westside,2024-07-16,15,1,7,1,0,4,0.536,19.75,18.5,20.116,86.475,3.618,9.0,0.0,0.0,0.0,0.0,0
Westside,2024-07-16,15,2,7,1,0,0,,,18.1,19.625,88.39,4.105,5.4,1.0,0.0,0.0,0.0,0
Westside,2024-07-16,15,3,7,1,0,0,,,17.6,18.949,90.347,4.897,6.12,0.0,0.0,0.0,0.0,0
Westside,2024-07-16,15,4,7,1,0,0,,,17.1,18.459,92.949,4.694,6.48,0.0,0.0,0.0,0.0,0
Westside,2024-07-16,15,5,7,1,0,2,0.837,44.5,16.75,17.927,94.731,5.805,7.56,0.0,0.0,0.0,0.0,0
Westside,2024-07-16,15,6,7,1,0,8,1.07,10.25,17.55,18.012,88.344,9.885,14.76,21.0,0.0,0.0,0.0,0
Westside,2024-07-16,15,7,7,1,0,12,1.239,12.583,18.1,18.37,84.521,10.8,18.0,5.0,0.0,0.0,0.0,0
Westside,2024-07-16,15,8,7,1,0,19,1.059,19.632,19.15,19.342,76.154,9.747,18.72,5.0,0.0,0.0,0.0,0
Westside,2024-07-16,15,9,7,1,0,14,1.2,51.071,20.9,21.206,68.556,9.086,20.16,12.0,0.0,0.0,0.0,0
Westside,2024-07-16,15,10,7,1,0,28,1.769,29.714,22.3,23.241,64.362,7.755,20.52,10.0,0.0,0.0,0.0,0
Westside,2024-07-16,15,11,7,1,0,21,1.464,41.048,23.4,25.05,61.579,10.496,23.04,2.0,0.0,0.0,0.0,0
Westside,2024-07-16,15,12,7,1,0,36,1.367,65.972,23.2,24.463,64.146,17.581,33.12,4.0,0.0,0.0,0.0,0
Westside,2024-07-16,15,13,7,1,0,37,1.582,32.757,22.55,23.679,65.456,19.407,37.08,25.0,0.0,0.0,0.0,0
Westside,2024-07-16,15,14,7,1,0,35,1.512,28.743,22.65,23.656,63.822,19.407,37.44,23.0,0.0,0.0,0.0,0
Westside,2024-07-16,15,15,7,1,0,33,1.037,27.121,22.4,23.29,64.384,18.079,37.08,31.0,0.0,0.0,0.0,0
Westside,2024-07-16,15,16,7,1,0,53,1.137,35.811,22.35,22.616,63.756,17.783,34.92,18.0,0.0,0.0,0.0,0
Westside,2024-07-16,15,17,7,1,0,48,1.195,40.5,21.7,20.996,65.065,17.906,33.84,11.0,0.0,0.0,0.0,0
Westside,2024-07-16,15,18,7,1,0,45,1.118,38.111,21.65,21.07,69.367,17.555,33.84,1.0,0.0,0.0,0.0,0
Westside,2024-07-16,15,19,7,1,0,51,1.395,52.373,21.25,20.876,71.543,16.422,31.32,0.0,0.0,0.0,0.0,0
Westside,2024-07-16,15,20,7,1,0,30,1.109,37.767,20.25,20.23,75.359,13.585,27.72,0.0,0.0,0.0,0.0,0
Westside,2024-07-16,15,21,7,1,0,19,1.143,22.263,19.6,20.254,80.229,9.931,21.96,0.0,0.0,0.0,0.0,0
Westside,2024-07-16,15,22,7,1,0,19,1.317,25.368,19.2,20.266,84.641,8.373,16.56,0.0,0.0,0.0,0.0,0
Westside,2024-07-16,15,23,7,1,0,4,2.157,12.5,19.1,20.305,85.17,7.422,14.04,0.0,0.0,0.0,0.0,0
Westside,2024-07-17,16,0,7,2,0,4,2.673,25.75,18.95,20.362,85.698,5.86,11.88,0.0,0.0,0.0,0.0,0
Westside,2024-07-17,16,1,7,2,0,1,1.481,10.0,18.6,20.391,87.593,3.26,9.0,0.0,0.0,0.0,0.0,0
Westside,2024-07-17,16,2,7,2,0,2,0.918,15.5,18.2,19.691,88.963,4.897,6.84,5.0,0.0,0.0,0.0,0
Westside,2024-07-17,16,3,7,2,0,0,,,17.75,18.906,90.358,6.638,9.72,3.0,0.0,0.0,0.0,0
Westside,2024-07-17,16,4,7,2,0,0,,,17.4,18.357,90.622,7.173,10.44,0.0,0.0,0.0,0.0,0
Westside,2024-07-17,16,5,7,2,0,0,,,17.15,17.711,89.451,8.67,11.88,8.0,0.0,0.0,0.0,0
Westside,2024-07-17,16,6,7,2,0,10,0.486,22.4,18.1,18.403,87.269,11.929,20.16,97.0,0.0,0.0,0.0,0
Westside,2024-07-17,16,7,7,2,0,17,0.781,24.0,18.6,19.246,83.502,9.029,18.0,65.0,0.0,0.0,0.0,0
Westside,2024-07-17,16,8,7,2,0,17,1.808,25.235,19.5,19.772,77.94,11.043,19.08,100.0,0.0,0.0,0.0,0
Westside,2024-07-17,16,9,7,2,0,18,2.692,55.833,20.1,20.439,75.576,10.854,20.16,99.0,0.0,0.0,0.0,0
Westside,2024-07-17,16,10,7,2,0,23,1.277,34.174,21.45,22.438,71.808,7.771,20.16,69.0,0.0,0.0,0.0,0
Westside,2024-07-17,16,11,7,2,0,25,1.649,46.56,23.7,25.086,63.442,5.589,18.0,62.0,0.0,0.0,0.0,0
Westside,2024-07-17,16,12,7,2,0,30,1.574,25.0,24.5,26.047,61.242,12.985,26.28,27.0,0.0,0.0,0.0,0
Westside,2024-07-17,16,13,7,2,0,41,1.009,48.244,23.8,25.084,65.511,18.504,35.64,37.0,0.0,0.0,0.0,0
Westside,2024-07-17,16,14,7,2,0,37,1.012,45.919,24.0,25.228,62.308,18.668,35.28,57.0,0.0,0.0,0.0,0
Westside,2024-07-17,16,15,7,2,0,32,1.188,50.406,23.3,23.812,62.35,20.63,38.16,74.0,0.0,0.0,0.0,0
Westside,2024-07-17,16,16,7,2,0,38,1.024,40.211,23.0,22.765,62.282,20.498,37.8,17.0,0.0,0.0,0.0,0
Westside,2024-07-17,16,17,7,2,0,41,1.621,30.0,23.0,22.476,63.898,19.022,36.72,10.0,0.0,0.0,0.0,0
Westside,2024-07-17,16,18,7,2,0,42,0.96,30.762,20.75,20.251,75.923,18.532,33.12,35.0,0.0,0.0,0.0,0
Westside,2024-07-17,16,19,7,2,0,43,0.962,36.302,20.35,20.57,78.815,14.169,32.04,19.0,0.0,0.0,0.0,0
Westside,2024-07-17,16,20,7,2,0,22,1.004,42.5,19.55,20.435,83.877,10.189,25.2,3.0,0.0,0.0,0.0,0
