region,date,hour,trip_count,avg_distance_mi,avg_duration_min,weekend_flag,month,weekday,datetime,temperature_c,precipitation,rain,wind_speed_ms,wind_gust_ms,rel_humidity,apparent_temperature,cloud_cover,missing_weather_flag
Westside,2025-05-01,0,2,0.175706,20.500000,0,5,3,2025-05-01 00:00:00,12.418500,0.000000,0.000000,0.804985,3.960000,93.622681,12.739647,26.000000,0
Westside,2025-05-01,1,1,2.805827,26.000000,0,5,3,2025-05-01 01:00:00,12.018499,0.000000,0.000000,2.526420,5.400000,94.539169,12.011656,39.000000,0
Westside,2025-05-01,5,2,0.745660,39.000000,0,5,3,2025-05-01 05:00:00,11.918500,0.000000,0.000000,3.996648,9.360000,94.534988,11.666776,81.000000,0
Westside,2025-05-01,6,9,1.487503,40.000000,0,5,3,2025-05-01 06:00:00,12.668500,0.000000,0.000000,2.421652,8.640000,89.097870,12.601011,62.000000,0
Westside,2025-05-01,7,12,1.640392,19.083333,0,5,3,2025-05-01 07:00:00,13.168500,0.000000,0.000000,2.620839,7.920000,86.232201,13.071903,57.000000,0
Westside,2025-05-01,8,18,0.944315,13.888889,0,5,3,2025-05-01 08:00:00,14.768499,0.000000,0.000000,1.018234,10.080000,77.218414,14.875313,100.000000,0
Westside,2025-05-01,9,25,1.058933,12.440000,0,5,3,2025-05-01 09:00:00,16.018499,0.000000,0.000000,2.846050,13.320000,71.269318,15.858465,99.000000,0
Westside,2025-05-01,10,18,0.977335,17.222222,0,5,3,2025-05-01 10:00:00,17.618500,0.000000,0.000000,5.154415,19.440001,63.539623,17.061823,100.000000,0
Westside,2025-05-01,11,39,1.736802,54.333333,0,5,3,2025-05-01 11:00:00,18.918501,0.000000,0.000000,9.195868,28.080000,59.150776,18.633127,53.000000,0
Westside,2025-05-01,12,29,1.216683,18.448276,0,5,3,2025-05-01 12:00:00,18.668501,0.000000,0.000000,14.664202,40.320000,62.109116,18.679365,26.000000,0
Westside,2025-05-01,13,38,0.831839,35.789474,0,5,3,2025-05-01 13:00:00,17.868500,0.000000,0.000000,14.835537,42.480000,64.232216,18.137203,22.000000,0
Westside,2025-05-01,14,39,1.009452,28.307692,0,5,3,2025-05-01 14:00:00,18.068501,0.000000,0.000000,14.092977,41.760002,63.009792,18.364784,10.000000,0
Westside,2025-05-01,15,38,1.219284,26.552632,0,5,3,2025-05-01 15:00:00,18.218500,0.000000,0.000000,14.974658,41.399998,62.212097,18.016712,49.000000,0
Westside,2025-05-01,16,48,1.065534,45.416667,0,5,3,2025-05-01 16:00:00,17.768501,0.000000,0.000000,14.527683,41.039997,64.637833,16.722290,69.000000,0
Westside,2025-05-01,17,49,1.515573,26.693878,0,5,3,2025-05-01 17:00:00,16.218500,0.000000,0.000000,14.734735,41.399998,75.679802,14.664848,34.000000,0
Westside,2025-05-01,18,45,1.432739,22.644444,0,5,3,2025-05-01 18:00:00,16.118500,0.000000,0.000000,9.726664,29.879999,71.763008,15.015259,90.000000,0
Westside,2025-05-01,19,44,1.785314,24.386364,0,5,3,2025-05-01 19:00:00,14.518499,0.000000,0.000000,12.483749,30.239998,82.473007,13.182909,64.000000,0
Westside,2025-05-01,20,13,2.918103,25.153846,0,5,3,2025-05-01 20:00:00,13.868500,0.000000,0.000000,11.605464,29.879999,90.078209,12.884651,21.000000,0
Westside,2025-05-01,21,13,0.954713,8.923077,0,5,3,2025-05-01 21:00:00,13.968499,0.000000,0.000000,8.181589,25.919998,90.976723,13.566004,30.000000,0
Westside,2025-05-01,22,15,1.084266,11.133333,0,5,3,2025-05-01 22:00:00,13.968499,0.000000,0.000000,6.608722,19.080000,92.479294,13.878632,17.000000,0
Westside,2025-05-01,23,8,0.763744,10.625000,0,5,3,2025-05-01 23:00:00,13.768499,0.000000,0.000000,4.599695,12.599999,93.994606,13.988445,3.000000,0
Westside,2025-05-02,0,6,0.838810,14.166667,0,5,4,2025-05-02 00:00:00,13.468499,0.000000,0.000000,2.846050,9.720000,94.909569,13.893997,12.000000,0
Westside,2025-05-02,3,1,0.553906,5.000000,0,5,4,2025-05-02 03:00:00,13.568500,0.000000,0.000000,1.808978,4.320000,93.677971,14.111967,99.000000,0
Westside,2025-05-02,4,3,1.419787,11.000000,0,5,4,2025-05-02 04:00:00,13.468499,0.000000,0.000000,2.255394,5.760000,93.060326,13.880949,100.000000,0
Westside,2025-05-02,5,2,0.671318,8.000000,0,5,4,2025-05-02 05:00:00,13.468499,0.000000,0.000000,2.657668,6.840000,91.845222,13.757111,100.000000,0
Westside,2025-05-02,6,4,1.010035,8.500000,0,5,4,2025-05-02 06:00:00,14.068500,0.000000,0.000000,3.420000,9.360000,88.917427,14.278326,100.000000,0
Westside,2025-05-02,7,6,1.837922,37.500000,0,5,4,2025-05-02 07:00:00,14.268499,0.000000,0.000000,3.780000,10.799999,87.773384,14.425787,100.000000,0
Westside,2025-05-02,8,15,1.690165,40.666667,0,5,4,2025-05-02 08:00:00,14.968499,0.000000,0.000000,4.627786,14.040000,83.897156,15.001999,100.000000,0
Westside,2025-05-02,9,18,0.994213,16.833333,0,5,4,2025-05-02 09:00:00,15.868500,0.000000,0.000000,5.191994,16.559999,77.900627,15.738617,100.000000,0
Westside,2025-05-02,10,41,0.992331,21.634146,0,5,4,2025-05-02 10:00:00,16.818501,0.000000,0.000000,7.773417,22.680000,72.368378,16.248022,100.000000,0
Westside,2025-05-02,11,37,1.643525,40.378378,0,5,4,2025-05-02 11:00:00,17.768501,0.000000,0.000000,10.436895,29.879999,68.150963,16.809278,59.000000,0
Westside,2025-05-02,12,60,1.083837,41.183333,0,5,4,2025-05-02 12:00:00,18.018501,0.000000,0.000000,12.313894,36.000000,67.087433,17.966478,40.000000,0
Westside,2025-05-02,13,47,1.290944,40.404255,0,5,4,2025-05-02 13:00:00,18.418501,0.000000,0.000000,12.313894,37.439999,65.208878,19.213963,24.000000,0
Westside,2025-05-02,14,59,1.257114,31.677966,0,5,4,2025-05-02 14:00:00,18.568501,0.000000,0.000000,13.089354,38.160000,64.599182,19.356865,24.000000,0
Westside,2025-05-02,15,44,1.452738,30.181818,0,5,4,2025-05-02 15:00:00,18.218500,0.000000,0.000000,13.288341,38.880001,66.250000,18.641462,25.000000,0
Westside,2025-05-02,16,42,1.162188,21.261905,0,5,4,2025-05-02 16:00:00,17.468500,0.000000,0.000000,12.936228,38.160000,70.142273,17.240368,21.000000,0
Westside,2025-05-02,17,58,1.090733,28.603448,0,5,4,2025-05-02 17:00:00,17.018501,0.000000,0.000000,11.583109,36.360001,72.882866,16.044830,23.000000,0
Westside,2025-05-02,18,55,1.001907,36.018182,0,5,4,2025-05-02 18:00:00,15.368500,0.000000,0.000000,10.210936,30.239998,80.965958,14.539026,14.000000,0
Westside,2025-05-02,19,37,0.832271,22.621622,0,5,4,2025-05-02 19:00:00,13.868500,0.000000,0.000000,10.373061,28.080000,89.487961,13.031883,35.000000,0
Westside,2025-05-02,20,12,1.098255,31.583333,0,5,4,2025-05-02 20:00:00,13.318500,0.000000,0.000000,8.037761,25.919998,92.442505,12.806362,25.000000,0
Westside,2025-05-02,21,16,0.966208,20.250000,0,5,4,2025-05-02 21:00:00,13.918500,0.000000,0.000000,6.522361,19.440001,89.491814,13.659657,6.000000,0
Westside,2025-05-02,22,12,0.509741,8.250000,0,5,4,2025-05-02 22:00:00,14.468499,0.000000,0.000000,5.692100,15.480000,85.795380,14.298231,26.000000,0
Westside,2025-05-02,23,6,2.231276,25.833333,0,5,4,2025-05-02 23:00:00,14.368500,0.000000,0.000000,5.400000,12.959999,86.067963,14.224722,40.000000,0
Westside,2025-05-03,0,5,1.893502,15.600000,1,5,5,2025-05-03 00:00:00,14.218499,0.000000,0.000000,6.775750,15.840000,86.621536,13.858038,31.000000,0
Westside,2025-05-03,1,4,0.535551,9.000000,1,5,5,2025-05-03 01:00:00,14.018499,0.000000,0.000000,5.521630,14.759999,88.040344,13.857052,100.000000,0
Westside,2025-05-03,3,1,0.306655,6.000000,1,5,5,2025-05-03 03:00:00,14.318500,0.000000,0.000000,6.072165,16.559999,85.779968,14.044588,100.000000,0
Westside,2025-05-03,5,2,1.065348,10.500000,1,5,5,2025-05-03 05:00:00,14.418500,0.000000,0.000000,5.247857,12.599999,85.508316,14.280817,100.000000,0
Westside,2025-05-03,6,3,0.611733,31.333333,1,5,5,2025-05-03 06:00:00,14.768499,0.000000,0.000000,4.456591,13.320000,83.323715,14.730101,100.000000,0
Westside,2025-05-03,7,7,1.029665,26.428571,1,5,5,2025-05-03 07:00:00,14.868500,0.000000,0.000000,4.334974,11.520000,82.788628,14.847815,100.000000,0
Westside,2025-05-03,8,11,0.769913,31.090909,1,5,5,2025-05-03 08:00:00,15.368500,0.000000,0.000000,6.989935,18.359999,79.643799,14.928583,100.000000,0
Westside,2025-05-03,9,24,0.893301,19.750000,1,5,5,2025-05-03 09:00:00,15.918500,0.000000,0.000000,6.720535,19.799999,76.383133,15.485983,100.000000,0
Westside,2025-05-03,10,12,0.993925,160.833333,1,5,5,2025-05-03 10:00:00,16.718500,0.000000,0.000000,6.193674,19.440001,72.350182,16.346781,100.000000,0
Westside,2025-05-03,11,19,1.450926,119.105263,1,5,5,2025-05-03 11:00:00,17.918501,0.000000,0.000000,6.156947,20.880001,66.625298,17.520269,100.000000,0
Westside,2025-05-03,12,26,0.956168,58.769231,1,5,5,2025-05-03 12:00:00,18.968500,0.000000,0.000000,8.305396,26.639999,62.796825,18.455099,100.000000,0
Westside,2025-05-03,13,22,1.179272,47.954545,1,5,5,2025-05-03 13:00:00,18.618500,0.000000,0.000000,11.712454,33.480000,65.899605,17.625252,100.000000,0
Westside,2025-05-03,14,37,1.017622,34.000000,1,5,5,2025-05-03 14:00:00,18.568501,0.000000,0.000000,14.233664,39.959999,66.323906,18.209507,86.000000,0
Westside,2025-05-03,15,54,1.422575,33.814815,1,5,5,2025-05-03 15:00:00,17.668501,0.000000,0.000000,15.342294,42.480000,69.263046,16.964746,99.000000,0
Westside,2025-05-03,16,25,1.219377,32.640000,1,5,5,2025-05-03 16:00:00,17.018501,0.000000,0.000000,11.545284,41.760002,72.404724,15.961748,96.000000,0
Westside,2025-05-03,17,45,1.404482,29.133333,1,5,5,2025-05-03 17:00:00,16.918501,0.000000,0.000000,12.632101,34.200001,72.148415,15.655327,45.000000,0
Westside,2025-05-03,18,47,1.230987,24.085106,1,5,5,2025-05-03 18:00:00,15.518499,0.000000,0.000000,7.895416,29.879999,78.104919,14.898949,84.000000,0
Westside,2025-05-03,19,34,0.887299,33.382353,1,5,5,2025-05-03 19:00:00,14.968499,0.100000,0.100000,6.891909,23.039999,81.717140,14.542974,90.000000,0
Westside,2025-05-03,20,22,1.177253,19.863636,1,5,5,2025-05-03 20:00:00,14.468499,0.000000,0.000000,5.649248,20.160000,84.116585,14.208406,100.000000,0
Westside,2025-05-03,21,11,1.742207,37.818182,1,5,5,2025-05-03 21:00:00,13.968499,0.000000,0.000000,4.965521,16.199999,86.883308,13.808214,100.000000,0
Westside,2025-05-03,22,15,0.681281,28.066667,1,5,5,2025-05-03 22:00:00,14.068500,0.000000,0.000000,2.291026,14.400000,86.037674,14.282373,100.000000,0
Westside,2025-05-03,23,9,1.608487,24.333333,1,5,5,2025-05-03 23:00:00,14.318500,0.000000,0.000000,5.232399,13.679999,84.656425,14.103378,100.000000,0
Westside,2025-05-04,0,4,1.449633,15.750000,1,5,6,2025-05-04 00:00:00,14.068500,0.000000,0.000000,5.223103,14.040000,87.179550,13.918459,100.000000,0
Westside,2025-05-04,1,5,0.514660,28.200000,1,5,6,2025-05-04 01:00:00,13.918500,0.000000,0.000000,4.334974,14.040000,88.031555,13.898005,100.000000,0
Westside,2025-05-04,2,1,2.044684,31.000000,1,5,6,2025-05-04 02:00:00,13.668500,0.000000,0.000000,5.043213,12.599999,88.300484,13.481085,100.000000,0
Westside,2025-05-04,6,5,1.162321,18.600000,1,5,6,2025-05-04 06:00:00,13.318500,0.000000,0.000000,3.096837,12.240000,86.247200,13.197851,100.000000,0
Westside,2025-05-04,7,7,0.856065,11.714286,1,5,6,2025-05-04 07:00:00,13.518499,0.000000,0.000000,2.340000,9.720000,84.287643,13.462811,100.000000,0
Westside,2025-05-04,8,14,2.165348,50.214286,1,5,6,2025-05-04 08:00:00,14.118500,0.000000,0.000000,4.645256,14.040000,79.731033,13.651772,100.000000,0
Westside,2025-05-04,9,17,1.507360,48.588235,1,5,6,2025-05-04 09:00:00,14.818500,0.000000,0.000000,5.094350,16.559999,75.448593,14.241816,100.000000,0
Westside,2025-05-04,10,48,1.084448,49.666667,1,5,6,2025-05-04 10:00:00,15.718499,0.000000,0.000000,5.318383,17.639999,69.569092,15.007017,100.000000,0
Westside,2025-05-04,11,23,1.769207,51.043478,1,5,6,2025-05-04 11:00:00,16.918501,0.000000,0.000000,6.854196,23.400000,65.973633,16.084650,100.000000,0
Westside,2025-05-04,12,41,1.034238,46.292683,1,5,6,2025-05-04 12:00:00,17.068501,0.100000,0.100000,10.261579,30.960001,69.144341,15.994101,100.000000,0
Westside,2025-05-04,13,39,1.242026,44.025641,1,5,6,2025-05-04 13:00:00,16.918501,0.000000,0.000000,12.931218,36.360001,69.804527,15.454826,75.000000,0
Westside,2025-05-04,14,46,1.308001,47.326087,1,5,6,2025-05-04 14:00:00,17.168501,0.000000,0.000000,13.072015,38.519997,66.246864,16.628195,72.000000,0
Westside,2025-05-04,15,44,0.978642,38.000000,1,5,6,2025-05-04 15:00:00,16.618500,0.000000,0.000000,12.738099,37.439999,67.691010,15.763840,34.000000,0
Westside,2025-05-04,16,41,0.819822,47.268293,1,5,6,2025-05-04 16:00:00,15.918500,0.000000,0.000000,10.055864,36.719997,69.608498,14.828724,59.000000,0
Westside,2025-05-04,17,33,1.222284,63.303030,1,5,6,2025-05-04 17:00:00,15.518499,0.000000,0.000000,8.181589,30.960001,69.529602,14.332205,42.000000,0
Westside,2025-05-04,18,46,1.059826,35.000000,1,5,6,2025-05-04 18:00:00,15.418500,0.000000,0.000000,7.120815,25.919998,76.050499,14.756407,100.000000,0
Westside,2025-05-04,19,20,1.228129,36.050000,1,5,6,2025-05-04 19:00:00,14.668500,0.000000,0.000000,6.050785,22.319998,79.808586,14.162621,100.000000,0
Westside,2025-05-04,20,10,0.653173,32.000000,1,5,6,2025-05-04 20:00:00,14.068500,0.000000,0.000000,4.452954,17.639999,83.516487,13.826498,100.000000,0
Westside,2025-05-04,21,14,1.258334,13.714286,1,5,6,2025-05-04 21:00:00,14.018499,0.000000,0.000000,3.536439,14.040000,83.787575,13.910166,94.000000,0
Westside,2025-05-04,22,15,0.965830,10.133333,1,5,6,2025-05-04 22:00:00,13.718499,0.000000,0.000000,2.700000,11.520000,85.434914,13.732195,88.000000,0
Westside,2025-05-04,23,4,0.502975,36.500000,1,5,6,2025-05-04 23:00:00,13.668500,0.000000,0.000000,1.405845,7.559999,87.142113,13.948591,94.000000,0
Westside,2025-05-05,0,4,0.719638,27.750000,0,5,0,2025-05-05 00:00:00,13.468499,0.000000,0.000000,0.969330,6.120000,90.048737,13.906969,99.000000,0
Westside,2025-05-05,1,3,1.536042,23.333333,0,5,0,2025-05-05 01:00:00,13.218499,0.000000,0.000000,0.969330,3.240000,90.626656,13.609453,100.000000,0
Westside,2025-05-05,2,2,3.059317,34.000000,0,5,0,2025-05-05 02:00:00,13.518499,0.000000,0.000000,1.938659,5.760000,89.460732,13.799706,100.000000,0
Westside,2025-05-05,3,1,0.000000,57.000000,0,5,0,2025-05-05 03:00:00,13.918500,0.000000,0.000000,2.741678,6.840000,85.455933,13.988117,100.000000,0
Westside,2025-05-05,5,2,1.225139,9.000000,0,5,0,2025-05-05 05:00:00,13.868500,0.000000,0.000000,1.527351,5.400000,86.873756,14.177977,99.000000,0
Westside,2025-05-05,6,3,0.712311,33.666667,0,5,0,2025-05-05 06:00:00,14.218499,0.100000,0.100000,1.835647,6.480000,85.487404,14.514606,100.000000,0
Westside,2025-05-05,7,8,1.493422,35.625000,0,5,0,2025-05-05 07:00:00,14.518499,0.100000,0.100000,0.900000,5.760000,84.122261,14.966892,100.000000,0
Westside,2025-05-05,8,8,1.274839,17.250000,0,5,0,2025-05-05 08:00:00,15.168500,0.000000,0.000000,3.348193,11.520000,79.878731,15.212172,69.000000,0
Westside,2025-05-05,9,28,1.493480,53.178571,0,5,0,2025-05-05 09:00:00,16.768501,0.000000,0.000000,5.247857,19.080000,70.471786,16.425364,100.000000,0
Westside,2025-05-05,10,27,1.265203,23.814815,0,5,0,2025-05-05 10:00:00,18.118500,0.000000,0.000000,4.383286,19.440001,62.189167,17.718695,100.000000,0
Westside,2025-05-05,11,35,1.260563,31.257143,0,5,0,2025-05-05 11:00:00,18.768501,0.000000,0.000000,8.131936,24.480000,60.105747,17.851719,100.000000,0
Westside,2025-05-05,12,19,1.055796,37.789474,0,5,0,2025-05-05 12:00:00,18.618500,0.000000,0.000000,14.174356,39.239998,63.762859,17.661470,43.000000,0
Westside,2025-05-05,13,24,1.173723,26.583333,0,5,0,2025-05-05 13:00:00,18.868500,0.000000,0.000000,14.529915,41.399998,62.154953,18.690435,66.000000,0
Westside,2025-05-05,14,28,1.712584,18.857143,0,5,0,2025-05-05 14:00:00,18.518501,0.000000,0.000000,15.659999,42.839996,63.111336,17.785824,21.000000,0
Westside,2025-05-05,15,37,1.483055,35.945946,0,5,0,2025-05-05 15:00:00,18.568501,0.000000,0.000000,13.633737,42.480000,63.962673,18.317165,34.000000,0
Westside,2025-05-05,16,29,1.721569,34.241379,0,5,0,2025-05-05 16:00:00,18.168501,0.000000,0.000000,11.457958,38.519997,66.677727,17.884218,14.000000,0
Westside,2025-05-05,17,47,1.166131,29.617021,0,5,0,2025-05-05 17:00:00,17.418501,0.000000,0.000000,11.609651,34.200001,70.828896,16.368305,28.000000,0
Westside,2025-05-05,18,41,1.244505,25.780488,0,5,0,2025-05-05 18:00:00,16.718500,0.000000,0.000000,9.984729,33.119999,75.018913,15.970293,100.000000,0
Westside,2025-05-05,19,36,1.442553,34.638889,0,5,0,2025-05-05 19:00:00,16.218500,0.000000,0.000000,8.390780,27.359999,76.935661,15.670410,100.000000,0
Westside,2025-05-05,20,31,0.846108,24.612903,0,5,0,2025-05-05 20:00:00,15.318500,0.000000,0.000000,7.640995,23.039999,82.843391,14.961578,100.000000,0
Westside,2025-05-05,21,19,1.735022,22.157895,0,5,0,2025-05-05 21:00:00,15.018499,0.000000,0.000000,5.810404,19.440001,84.733238,14.945070,67.000000,0
Westside,2025-05-05,22,8,0.917610,15.625000,0,5,0,2025-05-05 22:00:00,15.018499,0.000000,0.000000,4.323748,15.840000,83.079735,15.063837,51.000000,0
Westside,2025-05-05,23,5,0.671688,9.200000,0,5,0,2025-05-05 23:00:00,14.918500,0.000000,0.000000,4.693826,12.240000,81.980530,14.813540,43.000000,0
Westside,2025-05-06,0,3,0.446535,11.000000,0,5,1,2025-05-06 00:00:00,14.768499,0.000000,0.000000,4.843305,11.879999,83.049690,14.657717,98.000000,0
Westside,2025-05-06,5,7,1.009178,10.428571,0,5,1,2025-05-06 05:00:00,14.418500,0.000000,0.000000,6.504951,15.840000,85.227196,14.081455,100.000000,0
Westside,2025-05-06,6,2,1.709150,20.000000,0,5,1,2025-05-06 06:00:00,14.818500,0.000000,0.000000,4.952453,11.520000,81.160179,14.596827,100.000000,0
Westside,2025-05-06,7,10,1.508269,30.900000,0,5,1,2025-05-06 07:00:00,14.968499,0.000000,0.000000,5.072041,13.320000,80.912590,14.760822,100.000000,0
Westside,2025-05-06,8,16,1.381970,16.812500,0,5,1,2025-05-06 08:00:00,15.268499,0.000000,0.000000,5.994297,16.199999,80.421143,14.989746,100.000000,0
Westside,2025-05-06,9,24,1.522894,20.041667,0,5,1,2025-05-06 09:00:00,15.918500,0.000000,0.000000,6.363961,19.440001,77.142342,15.585669,100.000000,0
Westside,2025-05-06,10,22,1.427247,41.772727,0,5,1,2025-05-06 10:00:00,16.618500,0.000000,0.000000,6.341009,20.160000,72.811150,16.225327,100.000000,0
Westside,2025-05-06,11,32,1.537907,24.781250,0,5,1,2025-05-06 11:00:00,17.518501,0.000000,0.000000,7.587806,24.480000,68.551529,16.927456,100.000000,0
Westside,2025-05-06,12,36,1.007626,17.083333,0,5,1,2025-05-06 12:00:00,17.018501,0.000000,0.000000,9.693296,28.080000,72.643456,16.247908,100.000000,0
Westside,2025-05-06,13,29,0.855259,32.137931,0,5,1,2025-05-06 13:00:00,17.418501,0.000000,0.000000,10.385547,30.960001,68.985596,16.419485,100.000000,0
Westside,2025-05-06,14,33,1.094318,21.545455,0,5,1,2025-05-06 14:00:00,18.118500,0.000000,0.000000,11.638917,33.839996,65.359695,17.199326,100.000000,0
Westside,2025-05-06,15,39,1.021878,21.153846,0,5,1,2025-05-06 15:00:00,18.218500,0.000000,0.000000,13.896187,39.239998,67.128922,17.714170,100.000000,0
Westside,2025-05-06,16,42,1.400835,22.071429,0,5,1,2025-05-06 16:00:00,17.468500,0.000000,0.000000,12.961250,39.239998,70.605667,16.408575,100.000000,0
Westside,2025-05-06,17,50,1.209014,22.180000,0,5,1,2025-05-06 17:00:00,16.868500,0.000000,0.000000,11.238113,36.000000,72.616402,15.824572,100.000000,0
Westside,2025-05-06,18,30,1.167082,23.366667,0,5,1,2025-05-06 18:00:00,15.368500,0.000000,0.000000,8.893166,24.840000,80.699997,14.715075,100.000000,0
Westside,2025-05-06,19,33,0.983477,15.424242,0,5,1,2025-05-06 19:00:00,15.168500,0.000000,0.000000,7.787991,24.480000,81.206360,14.644178,100.000000,0
Westside,2025-05-06,20,20,1.139162,23.000000,0,5,1,2025-05-06 20:00:00,14.768499,0.000000,0.000000,6.601363,20.880001,83.049690,14.401335,88.000000,0
Westside,2025-05-06,21,26,1.013881,15.576923,0,5,1,2025-05-06 21:00:00,14.618500,0.000000,0.000000,4.846648,17.280001,83.856911,14.507261,89.000000,0
Westside,2025-05-06,22,12,0.390958,14.500000,0,5,1,2025-05-06 22:00:00,14.568500,0.000000,0.000000,3.381893,12.599999,83.575157,14.639044,85.000000,0
Westside,2025-05-06,23,5,1.364944,23.600000,0,5,1,2025-05-06 23:00:00,14.368500,0.000000,0.000000,3.017350,10.080000,85.221893,14.524084,100.000000,0
Westside,2025-05-07,0,2,1.194715,12.500000,0,5,2,2025-05-07 00:00:00,14.118500,0.000000,0.000000,2.675892,8.280000,87.184235,14.355955,97.000000,0
Westside,2025-05-07,1,4,0.529465,4.250000,0,5,2,2025-05-07 01:00:00,13.968499,0.000000,0.000000,2.448265,7.200000,88.035957,14.239176,96.000000,0
Westside,2025-05-07,5,3,1.534368,11.000000,0,5,2,2025-05-07 05:00:00,12.768499,0.000000,0.000000,1.018234,3.960000,94.570312,13.215876,96.000000,0
Westside,2025-05-07,6,6,0.743078,13.833333,0,5,2,2025-05-07 06:00:00,13.618500,0.000000,0.000000,2.952219,6.840000,93.680359,14.011839,27.000000,0
Westside,2025-05-07,7,12,1.299158,26.416667,0,5,2,2025-05-07 07:00:00,14.318500,0.000000,0.000000,1.548419,6.840000,90.111191,14.949776,96.000000,0
Westside,2025-05-07,8,17,1.282369,71.470588,0,5,2,2025-05-07 08:00:00,15.568500,0.000000,0.000000,4.724786,14.400000,81.258965,15.620382,96.000000,0
Westside,2025-05-07,9,21,0.878785,18.095238,0,5,2,2025-05-07 09:00:00,16.968500,0.000000,0.000000,8.027677,23.400000,71.920151,16.376787,99.000000,0
Westside,2025-05-07,10,22,1.229551,31.818182,0,5,2,2025-05-07 10:00:00,18.268501,0.000000,0.000000,9.354806,28.080000,65.825035,17.451050,33.000000,0
Westside,2025-05-07,11,39,1.351691,39.666667,0,5,2,2025-05-07 11:00:00,19.368500,0.000000,0.000000,11.885453,34.560001,61.453617,19.382240,2.000000,0
Westside,2025-05-07,12,38,1.799898,42.000000,0,5,2,2025-05-07 12:00:00,19.518501,0.000000,0.000000,15.130711,41.760002,61.084290,19.800734,0.000000,0
Westside,2025-05-07,13,40,1.095549,29.750000,0,5,2,2025-05-07 13:00:00,19.418501,0.000000,0.000000,16.904673,45.360001,60.859787,19.637094,0.000000,0
Westside,2025-05-07,14,23,0.975567,24.608696,0,5,2,2025-05-07 14:00:00,19.568501,0.000000,0.000000,17.555307,46.439999,60.295059,19.593737,0.000000,0
Westside,2025-05-07,15,32,1.209115,27.218750,0,5,2,2025-05-07 15:00:00,19.618500,0.000000,0.000000,17.935986,47.160000,59.909988,19.157963,0.000000,0
Westside,2025-05-07,16,51,1.148135,26.215686,0,5,2,2025-05-07 16:00:00,19.368500,0.000000,0.000000,16.928614,46.439999,62.269218,18.539553,0.000000,0
Westside,2025-05-07,17,57,1.633193,34.754386,0,5,2,2025-05-07 17:00:00,18.618500,0.000000,0.000000,16.135872,43.560001,69.449745,17.319307,0.000000,0
Westside,2025-05-07,18,59,1.070958,32.864407,0,5,2,2025-05-07 18:00:00,17.018501,0.000000,0.000000,14.224556,37.799999,76.558456,15.850801,0.000000,0
Westside,2025-05-07,19,50,0.954298,28.240000,0,5,2,2025-05-07 19:00:00,16.318501,0.000000,0.000000,11.734564,35.279999,79.516716,15.480524,0.000000,0
Westside,2025-05-07,20,32,1.004630,11.750000,0,5,2,2025-05-07 20:00:00,15.668500,0.000000,0.000000,7.895416,27.719999,82.614891,15.373844,0.000000,0
Westside,2025-05-07,21,14,0.695607,12.142857,0,5,2,2025-05-07 21:00:00,15.518499,0.000000,0.000000,4.060985,16.919998,84.787766,15.867283,0.000000,0
Westside,2025-05-07,22,9,0.481684,16.111111,0,5,2,2025-05-07 22:00:00,15.168500,0.000000,0.000000,3.710795,9.000000,87.567139,15.619560,0.000000,0
Westside,2025-05-07,23,4,0.551115,6.750000,0,5,2,2025-05-07 23:00:00,14.668500,0.000000,0.000000,6.287130,13.320000,90.431496,14.743965,0.000000,0
Westside,2025-05-08,0,4,0.907376,21.750000,0,5,3,2025-05-08 00:00:00,14.268499,0.000000,0.000000,5.495161,13.320000,92.496201,14.442463,0.000000,0
Westside,2025-05-08,1,1,1.654432,43.000000,0,5,3,2025-05-08 01:00:00,13.968499,0.000000,0.000000,2.902413,11.159999,93.697037,14.486603,0.000000,0
Westside,2025-05-08,5,4,0.909220,8.000000,0,5,3,2025-05-08 05:00:00,12.968499,0.000000,0.000000,0.402492,1.440000,96.461693,13.667648,1.000000,0
Westside,2025-05-08,6,6,1.117680,10.666667,0,5,3,2025-05-08 06:00:00,12.568500,0.000000,0.000000,1.370839,3.600000,95.187965,12.932636,0.000000,0
Westside,2025-05-08,7,12,1.249076,19.833333,0,5,3,2025-05-08 07:00:00,13.868500,0.000000,0.000000,2.255394,5.760000,90.671883,14.280884,0.000000,0
Westside,2025-05-08,8,12,0.813451,18.583333,0,5,3,2025-05-08 08:00:00,16.118500,0.000000,0.000000,1.853213,10.799999,78.968758,16.621866,0.000000,0
Westside,2025-05-08,9,32,1.167795,30.875000,0,5,3,2025-05-08 09:00:00,18.468500,0.000000,0.000000,0.402492,12.240000,68.068794,19.182600,0.000000,0
Westside,2025-05-08,10,20,1.178883,29.850000,0,5,3,2025-05-08 10:00:00,20.618500,0.000000,0.000000,4.248152,18.719999,60.939396,21.485355,0.000000,0
Westside,2025-05-08,11,23,1.392192,33.217391,0,5,3,2025-05-08 11:00:00,21.618500,0.000000,0.000000,9.164104,29.160000,60.381149,22.949789,2.000000,0
Westside,2025-05-08,12,35,1.254307,29.257143,0,5,3,2025-05-08 12:00:00,21.718500,0.000000,0.000000,11.892265,35.279999,60.013145,23.217266,28.000000,0
Westside,2025-05-08,13,32,1.283204,45.000000,0,5,3,2025-05-08 13:00:00,21.368500,0.000000,0.000000,12.889810,37.439999,57.626057,22.638542,41.000000,0
